# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.totalTimeToSafepointsMs,1788182727792000000,1788182776575000000,17
JVM.newThreadsCount,1788182727792000000,1788182776575000000,92
MEM.ramPlusSwapMinusFileMappingsBytes,1788182727792000000,1788182776575000000,1545949184
JVM.GC.collectionTimesMs,1788182727792000000,1788182776575000000,546
JVM.GC.collections,1788182727792000000,1788182776575000000,54
JVM.maxThreadCount,1788182727792000000,1788182776575000000,68
JVM.totalBytesAllocated,1788182727792000000,1788182776575000000,3429333112
JVM.totalTimeAtSafepointsMs,1788182727792000000,1788182776575000000,553
JVM.totalDirectByteBuffersBytes,1788182727792000000,1788182776575000000,41981960
JVM.committedHeapBytes,1788182727792000000,1788182776575000000,659554304
OS.loadAverage,1788182727792000000,1788182776575000000,5.83740234375
JVM.usedHeapBytes,1788182727792000000,1788182776575000000,408420352
JVM.usedNativeBytes,1788182727792000000,1788182776575000000,384774864
MEM.fileMappingsRamBytes,1788182727792000000,1788182776575000000,362049536
JVM.threadCount,1788182727792000000,1788182776575000000,57
JVM.maxHeapBytes,1788182727792000000,1788182776575000000,2147483648
MEM.ramMinusFileMappingsBytes,1788182727792000000,1788182776575000000,1452163072
JVM.totalSafepointCount,1788182727792000000,1788182776575000000,76
cacheStateStorage.set.duration,1788182727792000000,1788182776575000000,43
cacheStateStorage.set.counter,1788182727792000000,1788182776575000000,12
cacheStateStorage.get.duration,1788182727792000000,1788182776575000000,127
cacheStateStorage.get.counter,1788182727792000000,1788182776575000000,17
NonBlockingReadAction.failedExecutionsCount,1788182727792000000,1788182776575000000,1
AWTEventQueue.dispatchTimeTotalNS,1788182727792000000,1788182776575000000,11496812440
NonBlockingReadAction.finalizedExecutionTimeUs,1788182727792000000,1788182776575000000,39862
NonBlockingReadAction.failedExecutionTimeUs,1788182727792000000,1788182776575000000,57985
NonBlockingReadAction.finalizedExecutionsCount,1788182727792000000,1788182776575000000,10
compiler.ArtifactManagerBridge.commit.ms,1788182727792000000,1788182776575000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1788182727792000000,1788182776575000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1788182727792000000,1788182776575000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788182727792000000,1788182776575000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788182727792000000,1788182776575000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1788182727792000000,1788182776575000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788182727792000000,1788182776575000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788182727792000000,1788182776575000000,3
compiler.ArtifactManagerBridge.getArtifacts.ms,1788182727792000000,1788182776575000000,0
DirectByteBufferAllocator.misses,1788182727792000000,1788182776575000000,250
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788182727792000000,1788182776575000000,41959424
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788182727792000000,1788182776575000000,41959424
FilePageCache.totalPageLoadsUs,1788182727792000000,1788182776575000000,919485
FilePageCache.pageHits,1788182727792000000,1788182776575000000,0
FilePageCache.disposedBuffers,1788182727792000000,1788182776575000000,253
FilePageCache.capacityInBytes,1788182727792000000,1788182776575000000,629145600
FilePageCache.pageFastCacheHits,1788182727792000000,1788182776575000000,5020
StorageLockContext.competingThreads.avg,1788182727792000000,1788182776575000000,0.0
StorageLockContext.competingThreads.90P,1788182727792000000,1788182776575000000,0
FilePageCache.maxCacheSizeInBytes,1788182727792000000,1788182776575000000,260063232
DirectByteBufferAllocator.reclaimed,1788182727792000000,1788182776575000000,45
FilePageCache.pageLoadsAboveSizeThreshold,1788182727792000000,1788182776575000000,0
FilePageCache.uncachedFileAccess,1788182727792000000,1788182776575000000,125
StorageLockContext.competingThreads.max,1788182727792000000,1788182776575000000,0
FilePageCache.maxRegisteredFiles,1788182727792000000,1788182776575000000,685
DirectByteBufferAllocator.hits,1788182727792000000,1788182776575000000,3
FilePageCache.totalPageDisposalsUs,1788182727792000000,1788182776575000000,4825
FilePageCache.pageLoads,1788182727792000000,1788182776575000000,253
FileChannelInterruptsRetryer.totalRetriedAttempts,1788182727792000000,1788182776575000000,0
DirectByteBufferAllocator.disposed,1788182727792000000,1788182776575000000,208
workspaceModel.cachedValue.from.cache.count,1788182727792000000,1788182776575000000,31
workspaceModel.entityStorageSnapshotImpl.instances.count,1788182727792000000,1788182776575000000,22
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788182727792000000,1788182776575000000,0
workspaceModel.updates.ms,1788182727792000000,1788182776575000000,154
workspaceModel.updates.count,1788182727792000000,1788182776575000000,3
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788182727792000000,1788182776575000000,0
workspaceModel.cachedValue.clear.count,1788182727792000000,1788182776575000000,0
workspaceModel.initializing.ms,1788182727792000000,1788182776575000000,12
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788182727792000000,1788182776575000000,112
workspaceModel.replace.project.model.ms,1788182727792000000,1788182776575000000,0
workspaceModel.cachedValue.total.get.count,1788182727792000000,1788182776575000000,41
workspaceModel.pre.handlers.ms,1788182727792000000,1788182776575000000,1
workspaceModel.workspaceFileIndexData.init.ms,1788182727792000000,1788182776575000000,62
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788182727792000000,1788182776575000000,0
workspaceModel.to.snapshot.ms,1788182727792000000,1788182776575000000,0
workspaceModel.update.unloaded.entities.ms,1788182727792000000,1788182776575000000,0
workspaceModel.check.recursive.update.ms,1788182727792000000,1788182776575000000,1
workspaceModel.on.changed.ms,1788182727792000000,1788182776575000000,35
workspaceModel.cachedValueWithParameters.from.cache.count,1788182727792000000,1788182776575000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788182727792000000,1788182776575000000,3
workspaceModel.init.bridges.ms,1788182727792000000,1788182776575000000,12
workspaceModel.cachedValueWithParameters.total.get.count,1788182727792000000,1788182776575000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788182727792000000,1788182776575000000,13
workspaceModel.loading.from.cache.ms,1788182727792000000,1788182776575000000,362
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788182727792000000,1788182776575000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788182727792000000,1788182776575000000,0
workspaceModel.full.replace.project.model.ms,1788182727792000000,1788182776575000000,5
workspaceModel.workspaceFileIndexData.instances.count,1788182727792000000,1788182776575000000,1
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788182727792000000,1788182776575000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1788182727792000000,1788182776575000000,0
workspaceModel.on.before.changed.ms,1788182727792000000,1788182776575000000,76
workspaceModel.collect.changes.ms,1788182727792000000,1788182776575000000,0
workspaceModel.updates.precise.ms,1788182727792000000,1788182776575000000,23
workspaceModel.cachedValueWithParameters.clear.count,1788182727792000000,1788182776575000000,0
workspaceModel.loading.total.ms,1788182727792000000,1788182776575000000,381
workspaceModel.cachedValue.calculated.count,1788182727792000000,1788182776575000000,10
writeAction.median.wait.ms,1788182727792000000,1788182776575000000,0
writeAction.count,1788182727792000000,1788182776575000000,8
DiskQueryRelay.tasksRequested,1788182727792000000,1788182776575000000,113
LowMemory.gcLoad,1788182727792000000,1788182776575000000,0.0
writeAction.wait.ms,1788182727792000000,1788182776575000000,28
writeAction.max.wait.ms,1788182727792000000,1788182776575000000,24
DiskQueryRelay.taskExecutionTotalTimeUs,1788182727792000000,1788182776575000000,160092
LowMemory.gcOverloaded,1788182727792000000,1788182776575000000,0
DiskQueryRelay.tasksExecuted,1788182727792000000,1788182776575000000,113
DiskQueryRelay.taskWaitingTotalTimeUs,1788182727792000000,1788182776575000000,224730
