# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788181874383000000,1788181914134000000,41959424
DirectByteBufferAllocator.misses,1788181874383000000,1788181914134000000,249
DirectByteBufferAllocator.disposed,1788181874383000000,1788181914134000000,207
DirectByteBufferAllocator.reclaimed,1788181874383000000,1788181914134000000,47
FilePageCache.maxRegisteredFiles,1788181874383000000,1788181914134000000,682
FilePageCache.maxCacheSizeInBytes,1788181874383000000,1788181914134000000,259014656
FilePageCache.disposedBuffers,1788181874383000000,1788181914134000000,254
DirectByteBufferAllocator.hits,1788181874383000000,1788181914134000000,5
FilePageCache.uncachedFileAccess,1788181874383000000,1788181914134000000,131
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788181874383000000,1788181914134000000,41959424
StorageLockContext.competingThreads.avg,1788181874383000000,1788181914134000000,0.0
FilePageCache.pageFastCacheHits,1788181874383000000,1788181914134000000,5397
FileChannelInterruptsRetryer.totalRetriedAttempts,1788181874383000000,1788181914134000000,0
StorageLockContext.competingThreads.max,1788181874383000000,1788181914134000000,0
workspaceModel.on.changed.ms,1788181874383000000,1788181914134000000,0
workspaceModel.update.unloaded.entities.ms,1788181874383000000,1788181914134000000,0
workspaceModel.updates.precise.ms,1788181874383000000,1788181914134000000,0
workspaceModel.init.bridges.ms,1788181874383000000,1788181914134000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788181874383000000,1788181914134000000,2
workspaceModel.check.recursive.update.ms,1788181874383000000,1788181914134000000,0
workspaceModel.updates.count,1788181874383000000,1788181914134000000,0
workspaceModel.pre.handlers.ms,1788181874383000000,1788181914134000000,0
workspaceModel.loading.total.ms,1788181874383000000,1788181914134000000,34
workspaceModel.replace.project.model.ms,1788181874383000000,1788181914134000000,0
workspaceModel.loading.from.cache.ms,1788181874383000000,1788181914134000000,27
workspaceModel.full.replace.project.model.ms,1788181874383000000,1788181914134000000,0
workspaceModel.updates.ms,1788181874383000000,1788181914134000000,0
workspaceModel.to.snapshot.ms,1788181874383000000,1788181914134000000,0
workspaceModel.collect.changes.ms,1788181874383000000,1788181914134000000,0
workspaceModel.initializing.ms,1788181874383000000,1788181914134000000,0
workspaceModel.on.before.changed.ms,1788181874383000000,1788181914134000000,0
