# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788181576677000000,1788181624472000000,0
jps.global.handle.changed.events.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788181576677000000,1788181624472000000,2
workspaceModel.global.updates.ms,1788181576677000000,1788181624472000000,29
jps.global.initialize.library.bridges.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788181576677000000,1788181624472000000,10
workspaceModel.global.updates.count,1788181576677000000,1788181624472000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788181576677000000,1788181624472000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788181576677000000,1788181624472000000,0
jps.save.global.entities.ms,1788181576677000000,1788181624472000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1788181576677000000,1788181624472000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1788181576677000000,1788181624472000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788181576677000000,1788181624472000000,4
workspaceModel.mutableEntityStorage.resolve.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788181576677000000,1788181624472000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.instances.count,1788181576677000000,1788181624472000000,4
jps.global.get.libraries.ms,1788181576677000000,1788181624472000000,71
workspaceModel.moduleManagerBridge.newModule.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788181576677000000,1788181624472000000,0
jps.load.initial.state.ms,1788181576677000000,1788181624472000000,43
workspaceModel.mutableEntityStorage.add.entity.ms,1788181576677000000,1788181624472000000,18
workspaceModel.sync.entities.ms,1788181576677000000,1788181624472000000,0
jps.app.storage.content.reader.load.component.ms,1788181576677000000,1788181624472000000,3
jps.global.get.library.ms,1788181576677000000,1788181624472000000,0
workspaceModel.load.cache.from.file.ms,1788181576677000000,1788181624472000000,0
workspaceModel.save.cache.to.file.ms,1788181576677000000,1788181624472000000,132
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788181576677000000,1788181624472000000,0
jps.library.entities.serializer.load.entities.ms,1788181576677000000,1788181624472000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788181576677000000,1788181624472000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1788181576677000000,1788181624472000000,556995
parser.HTML.size.bytes,1788181576677000000,1788181624472000000,1
parser.VTL.size.bytes,1788181576677000000,1788181624472000000,134
DiskQueryRelay.taskWaitingTotalTimeUs,1788181576677000000,1788181624472000000,623037
lexer.VTL.size.bytes,1788181576677000000,1788181624472000000,134
parser.HTML.time.ns,1788181576677000000,1788181624472000000,4099064
lexer.HTML.time.ns,1788181576677000000,1788181624472000000,357829
parser.VTL.time.ns,1788181576677000000,1788181624472000000,5357025
lexer.VTL.time.ns,1788181576677000000,1788181624472000000,1277671
writeAction.median.wait.ms,1788181576677000000,1788181624472000000,0
writeAction.wait.ms,1788181576677000000,1788181624472000000,76
DiskQueryRelay.tasksRequested,1788181576677000000,1788181624472000000,231
lexer.HTML.size.bytes,1788181576677000000,1788181624472000000,1
DiskQueryRelay.tasksExecuted,1788181576677000000,1788181624472000000,231
writeAction.max.wait.ms,1788181576677000000,1788181624472000000,73
writeAction.count,1788181576677000000,1788181624472000000,12
FlushQueue.queueSize90P,1788181576677000000,1788181624472000000,1239
AWTEventQueue.dispatchTime90PNs,1788181576677000000,1788181624472000000,79359
FlushQueue.queueSizeMax,1788181576677000000,1788181624472000000,1415
FlushQueue.waitingTimeMaxNs,1788181576677000000,1788181624472000000,36775657471
NonBlockingReadAction.finalizedExecutionsCount,1788181576677000000,1788181624472000000,9
AWTEventQueue.eventsDispatched,1788181576677000000,1788181624472000000,3360
FlushQueue.tasksExecuted,1788181576677000000,1788181624472000000,873
NonBlockingReadAction.finalizedExecutionTimeUs,1788181576677000000,1788181624472000000,353541
FlushQueue.queueSizeAvg,1788181576677000000,1788181624472000000,664.6872852233677
AWTEventQueue.dispatchTimeAvgNs,1788181576677000000,1788181624472000000,186140.4
AWTEventQueue.dispatchTimeTotalNS,1788181576677000000,1788181624472000000,625433466
FlushQueue.waitingTime90PNs,1788181576677000000,1788181624472000000,26977763327
AWTEventQueue.dispatchTimeMaxNs,1788181576677000000,1788181624472000000,47448063
FlushQueue.waitingTimeAvgNs,1788181576677000000,1788181624472000000,1.2021394320421535E10
NonBlockingReadAction.failedExecutionTimeUs,1788181576677000000,1788181624472000000,0
NonBlockingReadAction.failedExecutionsCount,1788181576677000000,1788181624472000000,0
ReadAction.executionsCount,1788181576677000000,1788181624472000000,4175
FlushQueue.executionTime90PNs,1788181576677000000,1788181624472000000,458751
FlushQueue.executionTimeMaxNs,1788181576677000000,1788181624472000000,45634027519
FlushQueue.executionTimeAvgNs,1788181576677000000,1788181624472000000,5.242901454753723E7
WriteAction.executionsCount,1788181576677000000,1788181624472000000,12
