# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DiskQueryRelay.taskWaitingTotalTimeUs,1788266341505000000,1788266355030000000,60525
writeAction.wait.ms,1788266341505000000,1788266355030000000,2
DiskQueryRelay.tasksExecuted,1788266341505000000,1788266355030000000,14
writeAction.count,1788266341505000000,1788266355030000000,1
writeAction.max.wait.ms,1788266341505000000,1788266355030000000,2
DiskQueryRelay.tasksRequested,1788266341505000000,1788266355030000000,14
DiskQueryRelay.taskExecutionTotalTimeUs,1788266341505000000,1788266355030000000,9807
Indexing.cache.totalCacheMisses,1788266341505000000,1788266355030000000,0
Indexing.writesQueuedAvg,1788266341505000000,1788266355030000000,0.0
Indexing.cache.totalCacheAccesses,1788266341505000000,1788266355030000000,0
Indexing.writesQueuedMax,1788266341505000000,1788266355030000000,0
Indexing.totalTimeIndexersSleptMs,1788266341505000000,1788266355030000000,0
Indexing.writesQueuedMin,1788266341505000000,1788266355030000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1788266341505000000,1788266355030000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1788266341505000000,1788266355030000000,0
Indexing.cache.totalCacheEvicted,1788266341505000000,1788266355030000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1788266341505000000,1788266355030000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1788266341505000000,1788266355030000000,0
VFS.folderCaseSensitivityReads,1788266341505000000,1788266355030000000,0
VFS.rootsCount,1788266341505000000,1788266355030000000,0.0
VFS.fileByIdCache.misses,1788266341505000000,1788266355030000000,0
VFS.fileChildByName,1788266341505000000,1788266355030000000,29
VFS.invertedFileNameIndex.requests,1788266341505000000,1788266355030000000,0
VFS.fileByIdCache.hits,1788266341505000000,1788266355030000000,0
AWTEventQueue.dispatchTime90PNs,1788266341505000000,1788266355030000000,5046271
FlushQueue.queueSizeAvg,1788266341505000000,1788266355030000000,7.273148148148148
FlushQueue.queueSize90P,1788266341505000000,1788266355030000000,21
FlushQueue.executionTime90PNs,1788266341505000000,1788266355030000000,2899967
FlushQueue.executionTimeAvgNs,1788266341505000000,1788266355030000000,1.3906820148148147E7
AWTEventQueue.eventsDispatched,1788266341505000000,1788266355030000000,512
AWTEventQueue.dispatchTimeAvgNs,1788266341505000000,1788266355030000000,7798415.5
FlushQueue.tasksExecuted,1788266341505000000,1788266355030000000,216
FlushQueue.queueSizeMax,1788266341505000000,1788266355030000000,25
FlushQueue.executionTimeMaxNs,1788266341505000000,1788266355030000000,2516582399
FlushQueue.waitingTimeAvgNs,1788266341505000000,1788266355030000000,1.6109973644444445E8
WriteAction.executionsCount,1788266341505000000,1788266355030000000,1
ReadAction.executionsCount,1788266341505000000,1788266355030000000,137
AWTEventQueue.dispatchTimeMaxNs,1788266341505000000,1788266355030000000,2516582399
FlushQueue.waitingTime90PNs,1788266341505000000,1788266355030000000,654311423
FlushQueue.waitingTimeMaxNs,1788266341505000000,1788266355030000000,2835349503
AWTEventQueue.dispatchTimeTotalNS,1788266341505000000,1788266355030000000,3996381071
workspaceModel.global.apply.state.to.project.builder.ms,1788266341505000000,1788266355030000000,0
workspaceModel.sync.entities.ms,1788266341505000000,1788266355030000000,0
workspaceModel.global.updates.ms,1788266341505000000,1788266355030000000,0
jps.load.initial.state.ms,1788266341505000000,1788266355030000000,0
jps.save.global.entities.ms,1788266341505000000,1788266355030000000,6
workspaceModel.global.apply.state.to.project.ms,1788266341505000000,1788266355030000000,0
workspaceModel.global.updates.count,1788266341505000000,1788266355030000000,0
cacheStateStorage.get.counter,1788266341505000000,1788266355030000000,1
cacheStateStorage.set.duration,1788266341505000000,1788266355030000000,47
cacheStateStorage.set.counter,1788266341505000000,1788266355030000000,1
cacheStateStorage.get.duration,1788266341505000000,1788266355030000000,0
