# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageFastCacheHits,1788183166235000000,1788183226249000000,270235
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788183166235000000,1788183226249000000,401620992
MappedFileStorage.storages,1788183166235000000,1788183226249000000,13
FilePageCache.uncachedFileAccess,1788183166235000000,1788183226249000000,718
DirectByteBufferAllocator.reclaimed,1788183166235000000,1788183226249000000,6
StreamlinedBlobStorage.recordsAllocated,1788183166235000000,1788183226249000000,2498
FilePageCache.pageLoadsAboveSizeThreshold,1788183166235000000,1788183226249000000,0
StorageLockContext.competingThreads.90P,1788183166235000000,1788183226249000000,0
MappedFileStorage.totalBytesMapped,1788183166235000000,1788183226249000000,190054400
FilePageCache.totalPageDisposalsUs,1788183166235000000,1788183226249000000,12315
StreamlinedBlobStorage.recordsRelocated,1788183166235000000,1788183226249000000,0
FilePageCache.maxRegisteredFiles,1788183166235000000,1788183226249000000,685
DirectByteBufferAllocator.disposed,1788183166235000000,1788183226249000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1788183166235000000,1788183226249000000,0
FilePageCache.capacityInBytes,1788183166235000000,1788183226249000000,629145600
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788183166235000000,1788183226249000000,196910
StorageLockContext.competingThreads.avg,1788183166235000000,1788183226249000000,0.09401709401709402
MappedFileStorage.totalTimeSpentOnMappingUs,1788183166235000000,1788183226249000000,324786
FilePageCache.totalPageLoadsUs,1788183166235000000,1788183226249000000,955730
DirectByteBufferAllocator.misses,1788183166235000000,1788183226249000000,385
MappedFileStorage.totalPagesMapped,1788183166235000000,1788183226249000000,13
FilePageCache.disposedBuffers,1788183166235000000,1788183226249000000,6
StreamlinedBlobStorage.recordsDeleted,1788183166235000000,1788183226249000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788183166235000000,1788183226249000000,1048576
FilePageCache.pageLoads,1788183166235000000,1788183226249000000,390
StorageLockContext.competingThreads.max,1788183166235000000,1788183226249000000,6
FilePageCache.maxCacheSizeInBytes,1788183166235000000,1788183226249000000,401620992
FilePageCache.pageHits,1788183166235000000,1788183226249000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788183166235000000,1788183226249000000,61400
DirectByteBufferAllocator.hits,1788183166235000000,1788183226249000000,5
workspaceModel.moduleManagerBridge.newModule.ms,1788183166235000000,1788183226249000000,0
workspaceModel.global.updates.ms,1788183166235000000,1788183226249000000,0
jps.global.get.library.ms,1788183166235000000,1788183226249000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788183166235000000,1788183226249000000,0
jps.load.project.to.empty.storage.ms,1788183166235000000,1788183226249000000,159
workspaceModel.mutableEntityStorage.collect.changes.ms,1788183166235000000,1788183226249000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1788183166235000000,1788183226249000000,2
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788183166235000000,1788183226249000000,0
jps.module.iml.entities.serializer.save.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.sync.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788183166235000000,1788183226249000000,5
jps.artifact.entities.serializer.save.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788183166235000000,1788183226249000000,25
jps.project.serializers.save.ms,1788183166235000000,1788183226249000000,1
jps.global.get.libraries.ms,1788183166235000000,1788183226249000000,1
workspaceModel.load.cache.metadata.from.file.ms,1788183166235000000,1788183226249000000,0
jps.facet.change.listener.process.change.events.ms,1788183166235000000,1788183226249000000,1
jps.reload.project.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.moduleBridge.update.option.ms,1788183166235000000,1788183226249000000,0
jps.artifact.entities.serializer.load.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788183166235000000,1788183226249000000,2
jps.global.initialize.library.bridges.after.loading.ms,1788183166235000000,1788183226249000000,2
jps.library.entities.serializer.save.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788183166235000000,1788183226249000000,60
workspaceModel.mutableEntityStorage.entities.ms,1788183166235000000,1788183226249000000,3
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788183166235000000,1788183226249000000,10
workspaceModel.mutableEntityStorage.put.entity.ms,1788183166235000000,1788183226249000000,22
jps.load.initial.state.ms,1788183166235000000,1788183226249000000,34
workspaceModel.orphan.listener.update.ms,1788183166235000000,1788183226249000000,3
workspaceModel.moduleBridge.before.changed.ms,1788183166235000000,1788183226249000000,0
jps.facet.change.listener.before.change.events.ms,1788183166235000000,1788183226249000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788183166235000000,1788183226249000000,0
jps.library.entities.serializer.load.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.global.updates.count,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788183166235000000,1788183226249000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1788183166235000000,1788183226249000000,2
jps.app.storage.content.reader.load.component.ms,1788183166235000000,1788183226249000000,0
jps.facet.change.listener.init.bridge.ms,1788183166235000000,1788183226249000000,2
jps.apply.loaded.storage.ms,1788183166235000000,1788183226249000000,3993
jps.global.initialize.library.bridges.ms,1788183166235000000,1788183226249000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788183166235000000,1788183226249000000,5
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788183166235000000,1788183226249000000,0
jps.global.get.library.by.name.ms,1788183166235000000,1788183226249000000,0
workspaceModel.global.apply.state.to.project.ms,1788183166235000000,1788183226249000000,0
workspaceModel.do.save.caches.ms,1788183166235000000,1788183226249000000,218
workspaceModel.mutableEntityStorage.modify.entity.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788183166235000000,1788183226249000000,0
workspaceModel.save.cache.to.file.ms,1788183166235000000,1788183226249000000,202
workspaceModel.moduleBridgeLoader.loading.modules.ms,1788183166235000000,1788183226249000000,4251
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788183166235000000,1788183226249000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788183166235000000,1788183226249000000,1
jps.global.handle.changed.events.ms,1788183166235000000,1788183226249000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788183166235000000,1788183226249000000,0
jps.save.changed.project.entities.ms,1788183166235000000,1788183226249000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788183166235000000,1788183226249000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788183166235000000,1788183226249000000,0
jps.storage.jps.conf.reader.load.component.ms,1788183166235000000,1788183226249000000,5
jps.module.iml.entities.serializer.load.entities.ms,1788183166235000000,1788183226249000000,37
workspaceModel.mutableEntityStorage.referrers.ms,1788183166235000000,1788183226249000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788183166235000000,1788183226249000000,1
workspaceModel.mutableEntityStorage.instances.count,1788183166235000000,1788183226249000000,37
workspaceModel.load.cache.from.file.ms,1788183166235000000,1788183226249000000,0
jps.save.global.entities.ms,1788183166235000000,1788183226249000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788183166235000000,1788183226249000000,21
jps.project.serializers.load.ms,1788183166235000000,1788183226249000000,65
jps.app.storage.content.writer.save.component.ms,1788183166235000000,1788183226249000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1788183166235000000,1788183226249000000,0
jps.global.handle.before.change.events.ms,1788183166235000000,1788183226249000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactManagerBridge.commit.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788183166235000000,1788183226249000000,4
compiler.ArtifactManagerBridge.addArtifact.ms,1788183166235000000,1788183226249000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1788183166235000000,1788183226249000000,0
VFS.cache.segmentsCreated,1788183166235000000,1788183226249000000,86
VFS.contentStorage.recordsRead,1788183166235000000,1788183226249000000,4
VFS.rootsCount,1788183166235000000,1788183226249000000,62.0
VFS.contentStorage.recordsReadSize,1788183166235000000,1788183226249000000,4522
VFS.folderCaseSensitivityReads,1788183166235000000,1788183226249000000,40
VFS.fileChildByName,1788183166235000000,1788183226249000000,7408
VFS.fileByIdCache.hits,1788183166235000000,1788183226249000000,3
VFS.invertedFileNameIndex.requests,1788183166235000000,1788183226249000000,0
VFS.contentStorage.recordsStoredSize,1788183166235000000,1788183226249000000,4522
VFS.contentStorage.recordsUncompressedSize,1788183166235000000,1788183226249000000,4522
FileNameCache.totalMisses,1788183166235000000,1788183226249000000,512
FileNameCache.queries,1788183166235000000,1788183226249000000,392832
VFS.contentStorage.recordsDecompressionTimeUs,1788183166235000000,1788183226249000000,0
VFS.cache.directoriesCreated,1788183166235000000,1788183226249000000,2313
VFS.fileByIdCache.misses,1788183166235000000,1788183226249000000,24
VFS.contentStorage.recordsDeduplicated,1788183166235000000,1788183226249000000,0
VFS.contentStorage.recordsReadDecompressed,1788183166235000000,1788183226249000000,0
VFS.cache.filesCreated,1788183166235000000,1788183226249000000,44780
VFS.contentStorage.recordsStoredCompressed,1788183166235000000,1788183226249000000,0
VFS.contentStorage.recordsStored,1788183166235000000,1788183226249000000,4
VFS.cache.segments,1788183166235000000,1788183226249000000,86.0
cacheStateStorage.get.duration,1788183166235000000,1788183226249000000,0
cacheStateStorage.set.duration,1788183166235000000,1788183226249000000,131
cacheStateStorage.set.counter,1788183166235000000,1788183226249000000,15
cacheStateStorage.get.counter,1788183166235000000,1788183226249000000,19
Indexing.writesQueuedMin,1788183166235000000,1788183226249000000,0
Indexes.allKeys.lookupDurationAvgMs,1788183166235000000,1788183226249000000,5.0
Indexes.allKeys.lookups,1788183166235000000,1788183226249000000,1
Indexes.entries.lookupDurationAvgMs,1788183166235000000,1788183226249000000,14.0
Indexing.writer_1.totalTimeSpentWritingMs,1788183166235000000,1788183226249000000,412
Indexes.stubs.lookupDurationMaxMs,1788183166235000000,1788183226249000000,0.0
Indexes.stubs.lookups,1788183166235000000,1788183226249000000,0
Indexes.stubs.lookupDuration90PMs,1788183166235000000,1788183226249000000,0.0
Indexes.entries.lookupDuration90PMs,1788183166235000000,1788183226249000000,14.0
Indexing.cache.totalCacheAccesses,1788183166235000000,1788183226249000000,329323
Indexes.allKeys.lookupDuration90PMs,1788183166235000000,1788183226249000000,5.0
Indexing.cache.totalCacheEvicted,1788183166235000000,1788183226249000000,112608
Indexing.totalTimeIndexersSleptMs,1788183166235000000,1788183226249000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1788183166235000000,1788183226249000000,95
Indexes.entries.lookups,1788183166235000000,1788183226249000000,1
Indexing.writer_0.totalTimeSpentWritingMs,1788183166235000000,1788183226249000000,363
Indexes.stubs.lookupDurationAvgMs,1788183166235000000,1788183226249000000,0.0
Indexes.entries.lookupDurationMaxMs,1788183166235000000,1788183226249000000,14.0
Indexing.cache.totalCacheMisses,1788183166235000000,1788183226249000000,112608
Indexes.allKeys.lookupDurationMaxMs,1788183166235000000,1788183226249000000,5.0
Indexing.writesQueuedMax,1788183166235000000,1788183226249000000,7
Indexing.writesQueuedAvg,1788183166235000000,1788183226249000000,0.08256880733944955
Indexing.writer_2.totalTimeSpentWritingMs,1788183166235000000,1788183226249000000,478
workspaceModel.updates.count,1788183166235000000,1788183226249000000,1
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788183166235000000,1788183226249000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788183166235000000,1788183226249000000,22
workspaceModel.loading.total.ms,1788183166235000000,1788183226249000000,42
workspaceModel.loading.from.cache.ms,1788183166235000000,1788183226249000000,35
workspaceModel.cachedValue.clear.count,1788183166235000000,1788183226249000000,0
workspaceModel.cachedValue.from.cache.count,1788183166235000000,1788183226249000000,55
workspaceModel.cachedValueWithParameters.total.get.count,1788183166235000000,1788183226249000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1788183166235000000,1788183226249000000,0
workspaceModel.check.recursive.update.ms,1788183166235000000,1788183226249000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788183166235000000,1788183226249000000,35
workspaceModel.workspaceFileIndexData.instances.count,1788183166235000000,1788183226249000000,1
workspaceModel.init.bridges.ms,1788183166235000000,1788183226249000000,6
workspaceModel.cachedValueWithParameters.calculated.count,1788183166235000000,1788183226249000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788183166235000000,1788183226249000000,285
workspaceModel.workspaceFileIndexData.init.ms,1788183166235000000,1788183226249000000,74
workspaceModel.workspaceFileIndexData.markDirty.ms,1788183166235000000,1788183226249000000,0
workspaceModel.on.changed.ms,1788183166235000000,1788183226249000000,1028
workspaceModel.on.before.changed.ms,1788183166235000000,1788183226249000000,1203
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788183166235000000,1788183226249000000,0
workspaceModel.cachedValue.total.get.count,1788183166235000000,1788183226249000000,71
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788183166235000000,1788183226249000000,151
workspaceModel.cachedValueWithParameters.clear.count,1788183166235000000,1788183226249000000,0
workspaceModel.collect.changes.ms,1788183166235000000,1788183226249000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.update.unloaded.entities.ms,1788183166235000000,1788183226249000000,0
workspaceModel.updates.precise.ms,1788183166235000000,1788183226249000000,0
workspaceModel.replace.project.model.ms,1788183166235000000,1788183226249000000,21
workspaceModel.to.snapshot.ms,1788183166235000000,1788183226249000000,1
workspaceModel.full.replace.project.model.ms,1788183166235000000,1788183226249000000,2106
workspaceModel.pre.handlers.ms,1788183166235000000,1788183226249000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788183166235000000,1788183226249000000,0
workspaceModel.cachedValue.calculated.count,1788183166235000000,1788183226249000000,16
workspaceModel.updates.ms,1788183166235000000,1788183226249000000,129
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788183166235000000,1788183226249000000,12
workspaceModel.initializing.ms,1788183166235000000,1788183226249000000,0
lexer.JSON.time.ns,1788183166235000000,1788183226249000000,270093
writeAction.wait.ms,1788183166235000000,1788183226249000000,62
parser.Flow.JS.time.ns,1788183166235000000,1788183226249000000,294593993
parser.JSON.size.bytes,1788183166235000000,1788183226249000000,503
lexer.Flow.JS.time.ns,1788183166235000000,1788183226249000000,45239088
lexer.JSON.size.bytes,1788183166235000000,1788183226249000000,503
parser.TypeScript.time.ns,1788183166235000000,1788183226249000000,2146640577
DiskQueryRelay.taskExecutionTotalTimeUs,1788183166235000000,1788183226249000000,1308637
lexer.TypeScript.time.ns,1788183166235000000,1788183226249000000,249745221
writeAction.count,1788183166235000000,1788183226249000000,20
lexer.JAVA.size.bytes,1788183166235000000,1788183226249000000,14461
parser.JAVA.size.bytes,1788183166235000000,1788183226249000000,14461
LowMemory.gcOverloaded,1788183166235000000,1788183226249000000,0
parser.JAVA.time.ns,1788183166235000000,1788183226249000000,47151456
DiskQueryRelay.tasksRequested,1788183166235000000,1788183226249000000,3500
writeAction.max.wait.ms,1788183166235000000,1788183226249000000,41
parser.Flow.JS.size.bytes,1788183166235000000,1788183226249000000,140172
LowMemory.gcLoad,1788183166235000000,1788183226249000000,0.0
writeAction.median.wait.ms,1788183166235000000,1788183226249000000,0
DiskQueryRelay.tasksExecuted,1788183166235000000,1788183226249000000,3498
DiskQueryRelay.taskWaitingTotalTimeUs,1788183166235000000,1788183226249000000,2027042
lexer.Flow.JS.size.bytes,1788183166235000000,1788183226249000000,140172
parser.JSON.time.ns,1788183166235000000,1788183226249000000,10
parser.TypeScript.size.bytes,1788183166235000000,1788183226249000000,3375955
lexer.TypeScript.size.bytes,1788183166235000000,1788183226249000000,3375955
lexer.JAVA.time.ns,1788183166235000000,1788183226249000000,2994114
JVM.usedHeapBytes,1788183226249000000,1788183227701000000,454557696
JVM.maxThreadCount,1788183226249000000,1788183227701000000,132
MEM.ramBytes,1788183226249000000,1788183227701000000,2330853376
JVM.maxHeapBytes,1788183226249000000,1788183227701000000,2147483648
JVM.totalTimeAtSafepointsMs,1788183226249000000,1788183227701000000,47
JVM.totalBytesAllocated,1788183226249000000,1788183227701000000,7067360
JVM.GC.collectionTimesMs,1788183226249000000,1788183227701000000,48
JVM.usedNativeBytes,1788183226249000000,1788183227701000000,427986664
JVM.GC.collections,1788183226249000000,1788183227701000000,1
OS.loadAverage,1788183226249000000,1788183227701000000,6.646484375
JVM.totalSafepointCount,1788183226249000000,1788183227701000000,1
MEM.ramMinusFileMappingsBytes,1788183226249000000,1788183227701000000,1405931520
MEM.fileMappingsRamBytes,1788183226249000000,1788183227701000000,428109824
JVM.committedHeapBytes,1788183226249000000,1788183227701000000,739246080
JVM.totalTimeToSafepointsMs,1788183226249000000,1788183227701000000,0
JVM.totalCpuTimeMs,1788183226249000000,1788183227701000000,1503
JVM.totalDirectByteBuffersBytes,1788183226249000000,1788183227701000000,43087880
JVM.newThreadsCount,1788183226249000000,1788183227701000000,5
JVM.threadCount,1788183226249000000,1788183227701000000,118
MEM.ramPlusSwapMinusFileMappingsBytes,1788183226249000000,1788183227701000000,1479802880
NonBlockingReadAction.finalizedExecutionTimeUs,1788183226249000000,1788183227701000000,0
NonBlockingReadAction.failedExecutionsCount,1788183226249000000,1788183227701000000,0
NonBlockingReadAction.failedExecutionTimeUs,1788183226249000000,1788183227701000000,0
NonBlockingReadAction.finalizedExecutionsCount,1788183226249000000,1788183227701000000,0
AWTEventQueue.dispatchTimeTotalNS,1788183226249000000,1788183227701000000,70090
FilePageCache.pageFastCacheHits,1788183226249000000,1788183227701000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788183226249000000,1788183227701000000,41959424
FilePageCache.uncachedFileAccess,1788183226249000000,1788183227701000000,0
DirectByteBufferAllocator.reclaimed,1788183226249000000,1788183227701000000,41
FilePageCache.pageLoadsAboveSizeThreshold,1788183226249000000,1788183227701000000,0
StorageLockContext.competingThreads.90P,1788183226249000000,1788183227701000000,0
FilePageCache.totalPageDisposalsUs,1788183226249000000,1788183227701000000,0
FilePageCache.maxRegisteredFiles,1788183226249000000,1788183227701000000,685
DirectByteBufferAllocator.disposed,1788183226249000000,1788183227701000000,343
FileChannelInterruptsRetryer.totalRetriedAttempts,1788183226249000000,1788183227701000000,0
FilePageCache.capacityInBytes,1788183226249000000,1788183227701000000,629145600
StorageLockContext.competingThreads.avg,1788183226249000000,1788183227701000000,0.0
FilePageCache.totalPageLoadsUs,1788183226249000000,1788183227701000000,0
DirectByteBufferAllocator.misses,1788183226249000000,1788183227701000000,0
FilePageCache.disposedBuffers,1788183226249000000,1788183227701000000,384
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788183226249000000,1788183227701000000,41959424
FilePageCache.pageLoads,1788183226249000000,1788183227701000000,0
StorageLockContext.competingThreads.max,1788183226249000000,1788183227701000000,0
FilePageCache.maxCacheSizeInBytes,1788183226249000000,1788183227701000000,401620992
FilePageCache.pageHits,1788183226249000000,1788183227701000000,0
DirectByteBufferAllocator.hits,1788183226249000000,1788183227701000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1788183226249000000,1788183227701000000,0
workspaceModel.global.updates.ms,1788183226249000000,1788183227701000000,0
jps.global.get.library.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788183226249000000,1788183227701000000,0
jps.load.project.to.empty.storage.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788183226249000000,1788183227701000000,0
jps.module.iml.entities.serializer.save.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.sync.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788183226249000000,1788183227701000000,0
jps.artifact.entities.serializer.save.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788183226249000000,1788183227701000000,0
jps.project.serializers.save.ms,1788183226249000000,1788183227701000000,0
jps.global.get.libraries.ms,1788183226249000000,1788183227701000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788183226249000000,1788183227701000000,0
jps.facet.change.listener.process.change.events.ms,1788183226249000000,1788183227701000000,0
jps.reload.project.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleBridge.update.option.ms,1788183226249000000,1788183227701000000,0
jps.artifact.entities.serializer.load.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788183226249000000,1788183227701000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788183226249000000,1788183227701000000,0
jps.library.entities.serializer.save.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788183226249000000,1788183227701000000,0
jps.load.initial.state.ms,1788183226249000000,1788183227701000000,0
workspaceModel.orphan.listener.update.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleBridge.before.changed.ms,1788183226249000000,1788183227701000000,0
jps.facet.change.listener.before.change.events.ms,1788183226249000000,1788183227701000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788183226249000000,1788183227701000000,0
jps.library.entities.serializer.load.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.global.updates.count,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788183226249000000,1788183227701000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1788183226249000000,1788183227701000000,0
jps.app.storage.content.reader.load.component.ms,1788183226249000000,1788183227701000000,0
jps.facet.change.listener.init.bridge.ms,1788183226249000000,1788183227701000000,0
jps.apply.loaded.storage.ms,1788183226249000000,1788183227701000000,0
jps.global.initialize.library.bridges.ms,1788183226249000000,1788183227701000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788183226249000000,1788183227701000000,0
jps.global.get.library.by.name.ms,1788183226249000000,1788183227701000000,0
workspaceModel.global.apply.state.to.project.ms,1788183226249000000,1788183227701000000,0
workspaceModel.do.save.caches.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788183226249000000,1788183227701000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788183226249000000,1788183227701000000,0
workspaceModel.save.cache.to.file.ms,1788183226249000000,1788183227701000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1788183226249000000,1788183227701000000,0
