# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.maxCacheSizeInBytes,1788266058953000000,1788266114116000000,321912832
DirectByteBufferAllocator.disposed,1788266058953000000,1788266114116000000,267
StorageLockContext.competingThreads.90P,1788266058953000000,1788266114116000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788266058953000000,1788266114116000000,41943040
DirectByteBufferAllocator.reclaimed,1788266058953000000,1788266114116000000,43
DiskQueryRelay.tasksRequested,1788266058953000000,1788266114116000000,285
lexer.VTL.size.bytes,1788266058953000000,1788266114116000000,134
writeAction.max.wait.ms,1788266058953000000,1788266114116000000,83
parser.VTL.time.ns,1788266058953000000,1788266114116000000,6832415
writeAction.median.wait.ms,1788266058953000000,1788266114116000000,0
writeAction.count,1788266058953000000,1788266114116000000,12
lexer.VTL.time.ns,1788266058953000000,1788266114116000000,2513381
writeAction.wait.ms,1788266058953000000,1788266114116000000,84
parser.HTML.size.bytes,1788266058953000000,1788266114116000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1788266058953000000,1788266114116000000,818699
lexer.HTML.size.bytes,1788266058953000000,1788266114116000000,1
DiskQueryRelay.taskExecutionTotalTimeUs,1788266058953000000,1788266114116000000,654816
lexer.HTML.time.ns,1788266058953000000,1788266114116000000,256005
parser.VTL.size.bytes,1788266058953000000,1788266114116000000,134
parser.HTML.time.ns,1788266058953000000,1788266114116000000,3328206
DiskQueryRelay.tasksExecuted,1788266058953000000,1788266114116000000,285
cacheStateStorage.get.counter,1788266058953000000,1788266114116000000,10
cacheStateStorage.set.duration,1788266058953000000,1788266114116000000,31
cacheStateStorage.set.counter,1788266058953000000,1788266114116000000,8
cacheStateStorage.get.duration,1788266058953000000,1788266114116000000,0
Indexing.cache.totalCacheMisses,1788266058953000000,1788266114116000000,0
Indexing.writesQueuedAvg,1788266058953000000,1788266114116000000,0.0
Indexes.allKeys.lookupDuration90PMs,1788266058953000000,1788266114116000000,0.0
Indexing.cache.totalCacheEvicted,1788266058953000000,1788266114116000000,0
Indexes.allKeys.lookups,1788266058953000000,1788266114116000000,0
Indexing.totalTimeIndexersSleptMs,1788266058953000000,1788266114116000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1788266058953000000,1788266114116000000,0
Indexes.entries.lookupDurationMaxMs,1788266058953000000,1788266114116000000,8.0
Indexes.entries.lookupDuration90PMs,1788266058953000000,1788266114116000000,8.0
Indexes.stubs.lookups,1788266058953000000,1788266114116000000,0
Indexes.entries.lookupDurationAvgMs,1788266058953000000,1788266114116000000,8.0
Indexing.cache.totalCacheAccesses,1788266058953000000,1788266114116000000,0
Indexes.entries.lookups,1788266058953000000,1788266114116000000,1
Indexes.allKeys.lookupDurationMaxMs,1788266058953000000,1788266114116000000,0.0
Indexing.writesQueuedMin,1788266058953000000,1788266114116000000,0
Indexes.stubs.lookupDurationAvgMs,1788266058953000000,1788266114116000000,0.0
Indexing.writesQueuedMax,1788266058953000000,1788266114116000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1788266058953000000,1788266114116000000,0
Indexes.allKeys.lookupDurationAvgMs,1788266058953000000,1788266114116000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1788266058953000000,1788266114116000000,0
Indexes.stubs.lookupDuration90PMs,1788266058953000000,1788266114116000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1788266058953000000,1788266114116000000,0
Indexes.stubs.lookupDurationMaxMs,1788266058953000000,1788266114116000000,0.0
workspaceModel.pre.handlers.ms,1788266058953000000,1788266114116000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1788266058953000000,1788266114116000000,0
workspaceModel.cachedValue.from.cache.count,1788266058953000000,1788266114116000000,16
workspaceModel.init.bridges.ms,1788266058953000000,1788266114116000000,0
workspaceModel.on.before.changed.ms,1788266058953000000,1788266114116000000,0
workspaceModel.updates.ms,1788266058953000000,1788266114116000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788266058953000000,1788266114116000000,0
workspaceModel.to.snapshot.ms,1788266058953000000,1788266114116000000,0
workspaceModel.loading.from.cache.ms,1788266058953000000,1788266114116000000,36
workspaceModel.check.recursive.update.ms,1788266058953000000,1788266114116000000,0
workspaceModel.initializing.ms,1788266058953000000,1788266114116000000,0
workspaceModel.cachedValue.clear.count,1788266058953000000,1788266114116000000,0
workspaceModel.cachedValue.total.get.count,1788266058953000000,1788266114116000000,18
workspaceModel.cachedValueWithParameters.total.get.count,1788266058953000000,1788266114116000000,0
workspaceModel.full.replace.project.model.ms,1788266058953000000,1788266114116000000,0
workspaceModel.cachedValueWithParameters.clear.count,1788266058953000000,1788266114116000000,0
workspaceModel.replace.project.model.ms,1788266058953000000,1788266114116000000,0
workspaceModel.cachedValue.calculated.count,1788266058953000000,1788266114116000000,2
workspaceModel.collect.changes.ms,1788266058953000000,1788266114116000000,0
workspaceModel.update.unloaded.entities.ms,1788266058953000000,1788266114116000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788266058953000000,1788266114116000000,4
workspaceModel.updates.precise.ms,1788266058953000000,1788266114116000000,0
workspaceModel.on.changed.ms,1788266058953000000,1788266114116000000,0
workspaceModel.updates.count,1788266058953000000,1788266114116000000,0
workspaceModel.loading.total.ms,1788266058953000000,1788266114116000000,47
