# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788183656857000000,1788183683554000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788183656857000000,1788183683554000000,0
jps.global.get.libraries.ms,1788183656857000000,1788183683554000000,34
workspaceModel.mutableEntityStorage.entities.ms,1788183656857000000,1788183683554000000,6
jps.global.handle.changed.events.ms,1788183656857000000,1788183683554000000,0
jps.library.entities.serializer.load.entities.ms,1788183656857000000,1788183683554000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788183656857000000,1788183683554000000,12
workspaceModel.load.cache.from.file.ms,1788183656857000000,1788183683554000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1788183656857000000,1788183683554000000,0
jps.global.handle.before.change.events.ms,1788183656857000000,1788183683554000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788183656857000000,1788183683554000000,0
workspaceModel.global.updates.count,1788183656857000000,1788183683554000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1788183656857000000,1788183683554000000,17
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788183656857000000,1788183683554000000,0
jps.global.get.library.ms,1788183656857000000,1788183683554000000,0
workspaceModel.save.cache.to.file.ms,1788183656857000000,1788183683554000000,97
workspaceModel.moduleManagerBridge.newModule.ms,1788183656857000000,1788183683554000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1788183656857000000,1788183683554000000,0
jps.global.get.library.by.name.ms,1788183656857000000,1788183683554000000,0
workspaceModel.global.updates.ms,1788183656857000000,1788183683554000000,24
workspaceModel.moduleManagerBridge.get.modules.ms,1788183656857000000,1788183683554000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788183656857000000,1788183683554000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788183656857000000,1788183683554000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1788183656857000000,1788183683554000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788183656857000000,1788183683554000000,0
jps.global.initialize.library.bridges.ms,1788183656857000000,1788183683554000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788183656857000000,1788183683554000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788183656857000000,1788183683554000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788183656857000000,1788183683554000000,0
jps.app.storage.content.writer.save.component.ms,1788183656857000000,1788183683554000000,16
jps.library.entities.serializer.save.entities.ms,1788183656857000000,1788183683554000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788183656857000000,1788183683554000000,0
jps.save.global.entities.ms,1788183656857000000,1788183683554000000,43
workspaceModel.mutableEntityStorage.collect.changes.ms,1788183656857000000,1788183683554000000,0
workspaceModel.sync.entities.ms,1788183656857000000,1788183683554000000,0
workspaceModel.mutableEntityStorage.instances.count,1788183656857000000,1788183683554000000,5
workspaceModel.mutableEntityStorage.resolve.ms,1788183656857000000,1788183683554000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788183656857000000,1788183683554000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1788183656857000000,1788183683554000000,207515
NonBlockingReadAction.failedExecutionsCount,1788183656857000000,1788183683554000000,0
NonBlockingReadAction.finalizedExecutionsCount,1788183656857000000,1788183683554000000,12
AWTEventQueue.dispatchTimeTotalNS,1788183656857000000,1788183683554000000,2856723447
NonBlockingReadAction.failedExecutionTimeUs,1788183656857000000,1788183683554000000,0
cacheStateStorage.get.duration,1788183656857000000,1788183683554000000,23
cacheStateStorage.set.duration,1788183656857000000,1788183683554000000,13
cacheStateStorage.get.counter,1788183656857000000,1788183683554000000,10
cacheStateStorage.set.counter,1788183656857000000,1788183683554000000,7
workspaceModel.pre.handlers.ms,1788183656857000000,1788183683554000000,0
workspaceModel.cachedValueWithParameters.clear.count,1788183656857000000,1788183683554000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788183656857000000,1788183683554000000,0
workspaceModel.replace.project.model.ms,1788183656857000000,1788183683554000000,0
workspaceModel.init.bridges.ms,1788183656857000000,1788183683554000000,0
workspaceModel.cachedValue.from.cache.count,1788183656857000000,1788183683554000000,10
workspaceModel.entityStorageSnapshotImpl.instances.count,1788183656857000000,1788183683554000000,4
workspaceModel.updates.precise.ms,1788183656857000000,1788183683554000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1788183656857000000,1788183683554000000,0
workspaceModel.loading.from.cache.ms,1788183656857000000,1788183683554000000,36
workspaceModel.on.changed.ms,1788183656857000000,1788183683554000000,0
workspaceModel.initializing.ms,1788183656857000000,1788183683554000000,0
workspaceModel.cachedValue.total.get.count,1788183656857000000,1788183683554000000,12
workspaceModel.cachedValueWithParameters.from.cache.count,1788183656857000000,1788183683554000000,0
workspaceModel.on.before.changed.ms,1788183656857000000,1788183683554000000,0
workspaceModel.full.replace.project.model.ms,1788183656857000000,1788183683554000000,0
workspaceModel.check.recursive.update.ms,1788183656857000000,1788183683554000000,0
workspaceModel.update.unloaded.entities.ms,1788183656857000000,1788183683554000000,0
workspaceModel.updates.ms,1788183656857000000,1788183683554000000,0
workspaceModel.updates.count,1788183656857000000,1788183683554000000,0
workspaceModel.cachedValue.calculated.count,1788183656857000000,1788183683554000000,2
workspaceModel.collect.changes.ms,1788183656857000000,1788183683554000000,0
workspaceModel.loading.total.ms,1788183656857000000,1788183683554000000,44
workspaceModel.to.snapshot.ms,1788183656857000000,1788183683554000000,0
workspaceModel.cachedValue.clear.count,1788183656857000000,1788183683554000000,0
Indexing.totalTimeIndexersSleptMs,1788183656857000000,1788183683554000000,0
Indexing.writesQueuedMax,1788183656857000000,1788183683554000000,0
Indexes.stubs.lookupDurationMaxMs,1788183656857000000,1788183683554000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1788183656857000000,1788183683554000000,0.0
Indexing.writesQueuedMin,1788183656857000000,1788183683554000000,9223372036854775807
Indexing.cache.totalCacheAccesses,1788183656857000000,1788183683554000000,0
Indexes.stubs.lookupDurationAvgMs,1788183656857000000,1788183683554000000,0.0
Indexes.allKeys.lookups,1788183656857000000,1788183683554000000,0
Indexes.stubs.lookups,1788183656857000000,1788183683554000000,0
Indexes.entries.lookupDuration90PMs,1788183656857000000,1788183683554000000,0.0
Indexing.cache.totalCacheMisses,1788183656857000000,1788183683554000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1788183656857000000,1788183683554000000,0
Indexes.stubs.lookupDuration90PMs,1788183656857000000,1788183683554000000,0.0
Indexes.entries.lookups,1788183656857000000,1788183683554000000,1
Indexing.writer_2.totalTimeSpentWritingMs,1788183656857000000,1788183683554000000,0
Indexes.entries.lookupDurationAvgMs,1788183656857000000,1788183683554000000,0.0
Indexes.entries.lookupDurationMaxMs,1788183656857000000,1788183683554000000,0.0
Indexes.allKeys.lookupDuration90PMs,1788183656857000000,1788183683554000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1788183656857000000,1788183683554000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1788183656857000000,1788183683554000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1788183656857000000,1788183683554000000,0
Indexing.cache.totalCacheEvicted,1788183656857000000,1788183683554000000,0
